Municipality,Year,BusinessName,IndustryLabel,Employees,LATITUDE,LONGITUDE,Maps
Happy Valley-Goose Bay,2019,LABRADOR MILITARY MUSEUM,"Grant-making, civic, and professional and similar organizations",N/A,53.3010538,-60.4120338,Click here
Happy Valley-Goose Bay,2019,LABRADOR MOTORS LTD.,Motor vehicle and parts dealers,N/A,53.30960334,-60.37962775,Click here
Happy Valley-Goose Bay,2019,LABRADOR NORTH CHAMBER OF COMMERCE,"Grant-making, civic, and professional and similar organizations",N/A,53.30699038,-60.37388092,Click here
Happy Valley-Goose Bay,2019,LABRADOR OFFICE ESSENTIALS LTD.,Miscellaneous store retailers,N/A,53.29758558,-60.32521359,Click here
Happy Valley-Goose Bay,2019,LABRADOR PROFESSIONAL DENTAL CORP,Ambulatory health care services,N/A,53.308795,-60.37730677,Click here
Happy Valley-Goose Bay,2019,LABRADOR UPHOLSTERY ,Repair and maintenance (except automotive),N/A,53.29700922,-60.28374432,Click here
Happy Valley-Goose Bay,2019,LABRADOR WASTE MANAGEMENT LIMITED,Waste management and remediation services,N/A,,,Click here
Happy Valley-Goose Bay,2019,LABRADORIAN PRINTERS,Printing and related support activities,N/A,53.29831506,-60.32228385,Click here
Happy Valley-Goose Bay,2019,LARRY'S PIZZA & WAFFLE HOUSE,Food services and drinking places,N/A,53.31014523,-60.37663949,Click here
Happy Valley-Goose Bay,2019,LASHES BY HEATHER,Personal care services and other personal services,N/A,53.30031808,-60.29490801,Click here
Happy Valley-Goose Bay,2019,LAVELLEE PAINTERS & CLEANERS,Construction,N/A,53.3067554,-60.3343912,Click here
Happy Valley-Goose Bay,2019,LEGAL AID,Legal services,N/A,53.30919552,-60.37616479,Click here
Happy Valley-Goose Bay,2019,LEGAL AID FAMILY & CHILD ,Legal services,N/A,53.31047555,-60.37338707,Click here
Happy Valley-Goose Bay,2019,LEWIS CONCRETE FORMING LTD,Construction,N/A,53.29869137,-60.31438575,Click here
Happy Valley-Goose Bay,2019,LIBERTY TAX SERVICE,"Accounting, tax preparation, bookkeeping and payroll services",N/A,53.29833902,-60.29976593,Click here
Happy Valley-Goose Bay,2019,LOCKIES COOKIE JAR,Bakeries and tortilla manufacturing,N/A,53.29735943,-60.29769571,Click here
Happy Valley-Goose Bay,2019,MACDONALD HOFFE APPRAISALS LTD,Offices of real estate agents and brokers and activities related to real estate,N/A,53.31100121,-60.37825874,Click here
Happy Valley-Goose Bay,2019,MARINER' GALLEY ,Food services and drinking places,N/A,53.30668087,-60.38192087,Click here
Happy Valley-Goose Bay,2019,MARY BROWN'S CHICKEN TAKE-OUT,Food services and drinking places,N/A,53.29809876,-60.33206509,Click here
Happy Valley-Goose Bay,2019,MASONIC LODGE,"Grant-making, civic, and professional and similar organizations",N/A,53.31088285,-60.37981631,Click here
Happy Valley-Goose Bay,2019,MATTHEW BARRETT PIANO LESSONS,Elementary and secondary schools plus other educational services,N/A,53.30747007,-60.30749958,Click here
Happy Valley-Goose Bay,2019,MAVIS PENNEY STUDIOS,Miscellaneous store retailers,N/A,53.2969706,-60.30497467,Click here
Happy Valley-Goose Bay,2019,MAXWELL'S / BENTLEY,Food services and drinking places,N/A,53.2952566,-60.3025395,Click here
Happy Valley-Goose Bay,2019,McCARTHY'S ROOFING ,Construction,N/A,,,Click here
Happy Valley-Goose Bay,2019,MCNALLAYS BILLIARDS,Food services and drinking places,N/A,53.3105968,-60.3812811,Click here
Happy Valley-Goose Bay,2019,MEALY MOUNTAIN CONTRACTING,Construction,N/A,53.30824218,-60.38602122,Click here
Happy Valley-Goose Bay,2019,MELINA ANTHONY,Personal care services and other personal services,N/A,53.31793407,-60.38479907,Click here
Happy Valley-Goose Bay,2019,MELVILLE COMMUNICATIONS,"Newspaper, periodical, book, directory, and software publishers, sound recording industries, and other information services",N/A,53.30653752,-60.2977253,Click here
Happy Valley-Goose Bay,2019,MELVILLE NATIVE HOUSING ASSOCIATION,"Lessors of real estate and financial investment services, funds and other financial vehicles",N/A,53.30951664,-60.34312576,Click here
Happy Valley-Goose Bay,2019,MELVILLE TRUCKING & EXCAVATING LTD.,Construction,N/A,53.29906406,-60.32524747,Click here
Happy Valley-Goose Bay,2019,MEMORIES FOR LIFE PHOTOGRAPHY ,"Other professional, scientific and technical services",N/A,53.3050347,-60.3333686,Click here
Happy Valley-Goose Bay,2019,MERLE NORMAN COSMETICS,Health and personal care stores,N/A,53.30933941,-60.37782646,Click here
Happy Valley-Goose Bay,2019,MOKAMI TRAVEL,Travel arrangement and reservation services,N/A,53.30721401,-60.37536076,Click here
Happy Valley-Goose Bay,2019,MOMAMI STATUS OF WOMEN COUNCIL,"Grant-making, civic, and professional and similar organizations",N/A,53.29806023,-60.30147076,Click here
Happy Valley-Goose Bay,2019,MOM'S PLACE LIMITED,Food services and drinking places,N/A,53.30921182,-60.37813828,Click here
Happy Valley-Goose Bay,2019,MORTGAGE ALLIANCE ,Activities related to credit intermediation,N/A,53.30490006,-60.36227517,Click here
Happy Valley-Goose Bay,2019,MRB PHOTO COMMUNICATIONS,"Other professional, scientific and technical services",N/A,53.29859569,-60.29870838,Click here
Happy Valley-Goose Bay,2019,MUKLUK STUDIOS,"Newspaper, periodical, book, directory, and software publishers, sound recording industries, and other information services",N/A,53.29565207,-60.28816496,Click here
Happy Valley-Goose Bay,2019,N.E. PARROTT SURVEYS LIMITED,"Architectural, engineering and related services",N/A,53.30413626,-60.37153901,Click here
Happy Valley-Goose Bay,2019,NATIONAL SAFETY EQUIPMENT,Miscellaneous store retailers,N/A,53.30651755,-60.37365135,Click here
Happy Valley-Goose Bay,2019,NATIONAL TILDEN SYSTEM / NATIONAL CAR RENTAL,Automotive equipment rental and leasing,N/A,53.31386773,-60.4127364,Click here
Happy Valley-Goose Bay,2019,NAV CANADA,Support activities for transportation,N/A,53.30853543,-60.40954927,Click here
Happy Valley-Goose Bay,2019,NEWCAP RADIO INC / BIG LAND FM,Radio and television broadcasting,N/A,53.29824348,-60.32480758,Click here
Happy Valley-Goose Bay,2019,NEWFOUNDLAND & LABRADOR INC.,"RV (recreational vehicle) parks, recreational camps, and rooming and boarding houses",N/A,,,Click here
Happy Valley-Goose Bay,2019,NEWFOUNDLAND AND LABRADOR HYDRO / NL HYDRO,"Electric power generation, transmission and distribution",N/A,,,Click here
Happy Valley-Goose Bay,2019,NEWFOUNDLAND LIMITED,Unclassified,N/A,,,Click here
Happy Valley-Goose Bay,2019,NEWFOUNDLAND MULTI FOODS LTD.,Food services and drinking places,N/A,53.31637728,-60.3856579,Click here
Happy Valley-Goose Bay,2019,NGC NUNATSIAVUT CONSTRUCTION INC.,Construction,N/A,53.31226036,-60.28995057,Click here
Happy Valley-Goose Bay,2019,NIKITA WOODWARD,Unclassified,N/A,53.31793407,-60.38479907,Click here
Happy Valley-Goose Bay,2019,NL LEGAL AID COMMISSION ,Legal services,N/A,53.30291204,-60.31438564,Click here
Happy Valley-Goose Bay,2019,NL LIQUOR COPORTATION ,Food and beverage stores,N/A,53.2982612,-60.3230356,Click here
Happy Valley-Goose Bay,2019,NOR-LAB LIMITED / MAXWELL'S / BENTLEY'S,Food services and drinking places,N/A,53.29510135,-60.30250423,Click here
Happy Valley-Goose Bay,2019,NORTH LAB PEST CONTROL ,Services to buildings and dwellings,N/A,,,Click here
Happy Valley-Goose Bay,2019,NORTH WEST CO. INC. (NORTHMART),Food and beverage stores,N/A,53.29629591,-60.30041552,Click here
Happy Valley-Goose Bay,2019,NORTHERN CONCRETE PRODUCTS,Construction,N/A,53.29780617,-60.3036578,Click here
Happy Valley-Goose Bay,2019,NORTHERN DENTAL INC,Ambulatory health care services,N/A,53.30651755,-60.37365135,Click here
Happy Valley-Goose Bay,2019,NORTHERN LIGHTS,"Sporting goods, hobby, book and music stores",N/A,53.2984801,-60.32085626,Click here
Happy Valley-Goose Bay,2019,NORTHERN NATURALS,Crop and animal production,N/A,53.30722707,-60.38426712,Click here
Happy Valley-Goose Bay,2019,NORTHERN OIL LTD,Gasoline stations,N/A,53.30942683,-60.34079659,Click here
Happy Valley-Goose Bay,2019,NORTHERN OXYGEN LTD,Miscellaneous merchant wholesalers,N/A,53.31555741,-60.38453555,Click here
Happy Valley-Goose Bay,2019,NORTHERN SLINGS & THINGS LTD,"Personal and household goods, and building material and supplies wholesaler-distributors",N/A,53.32708491,-60.40856727,Click here
Happy Valley-Goose Bay,2019,NORTHFIELD BUILDERS INC,Construction,N/A,53.31443209,-60.2899643,Click here
Happy Valley-Goose Bay,2019,NORTHSIDE DEVELOPMENT CORP.,Basic chemical manufacturing,N/A,53.32369098,-60.40915012,Click here
Happy Valley-Goose Bay,2019,NORTRAX,Motor vehicle and parts dealers,N/A,53.32736889,-60.41143548,Click here
Happy Valley-Goose Bay,2019,NOTRE DAME AGENCIES,Building material and garden equipment and supplies dealers,N/A,53.29833902,-60.29976593,Click here
Happy Valley-Goose Bay,2019,NOVA SCOTIA LIMITED,Unclassified,N/A,,,Click here
Happy Valley-Goose Bay,2019,NUNACOR DEVELOPMENT CORP.,Management of companies and enterprises,N/A,53.29763965,-60.32792414,Click here
Happy Valley-Goose Bay,2019,NUNATSIAVUT GOVERNMENT,Aboriginal public administration,N/A,53.30946306,-60.34267108,Click here
Happy Valley-Goose Bay,2019,NUNATSIAVUT GOVERNMENT,Aboriginal public administration,N/A,53.29714769,-60.3288114,Click here
Happy Valley-Goose Bay,2019,NUNATSIAVUT GROUP OF COMPANIES,Management of companies and enterprises,N/A,53.29996435,-60.32348103,Click here
Happy Valley-Goose Bay,2019,NUNATSIAVUT MARINE INC.,Water transportation,N/A,53.342304,-60.4019094,Click here
Happy Valley-Goose Bay,2019,NUNATUKAVUT,Aboriginal public administration,N/A,53.31386773,-60.4127364,Click here
Happy Valley-Goose Bay,2019,NUNATUKAVUT,Aboriginal public administration,N/A,53.30984638,-60.3381594,Click here
Happy Valley-Goose Bay,2019,NUSHUK PLUMBING AND HEATING LIMITED,Construction,N/A,53.31029801,-60.29034825,Click here
Happy Valley-Goose Bay,2019,ORKIN CANADA INC. ,Services to buildings and dwellings,N/A,,,Click here
Happy Valley-Goose Bay,2019,PARDY'S HOLDINGS LIMITED,Waste management and remediation services,N/A,53.32633713,-60.40611236,Click here
Happy Valley-Goose Bay,2019,PENCAL SUPPLIES LIMITED ,Couriers and messengers,N/A,53.29641705,-60.32769873,Click here
Happy Valley-Goose Bay,2019,PENNEY PAVING LTD.,Construction,N/A,53.32431746,-60.40790085,Click here
Happy Valley-Goose Bay,2019,PER-MIT ENTERPRISES / THE PAINTSHOP,Building material and garden equipment and supplies dealers,N/A,53.29762688,-60.32742129,Click here
Happy Valley-Goose Bay,2019,PERSONAL TOUCH ENGRAVING / PAWS BOUTIQUE,Miscellaneous store retailers,N/A,53.30501715,-60.37321379,Click here
Happy Valley-Goose Bay,2019,PIZZA DELIGHT,Food services and drinking places,N/A,53.29546281,-60.3011009,Click here
Happy Valley-Goose Bay,2019,POOLE ALTHOUSE,Legal services,N/A,53.29765566,-60.30435301,Click here
Happy Valley-Goose Bay,2019,PRECISION AUTOMOTIVE INC. / AVIS RENT-A-CAR,Automotive equipment rental and leasing,N/A,53.29894207,-60.33180056,Click here
Happy Valley-Goose Bay,2019,PRESSURE PIPE STEEL,"Cutlery, hand tools and other fabricated metal product manufacturing",N/A,53.31566199,-60.38507883,Click here
Happy Valley-Goose Bay,2019,PRO-FIRE SALES & SERVICES,Miscellaneous store retailers,N/A,53.29666794,-60.32537319,Click here
Happy Valley-Goose Bay,2019,PROVACTIVE PHYSIOTHERAPY INC.,Ambulatory health care services,N/A,53.308795,-60.37730677,Click here
Happy Valley-Goose Bay,2019,PROVINCIAL AIRLINES LTD.,Air transportation,N/A,53.31386773,-60.4127364,Click here
Happy Valley-Goose Bay,2019,QUICK STOP / KFC,Food services and drinking places,N/A,53.30971216,-60.38104402,Click here
Happy Valley-Goose Bay,2019,RDEE,"Grant-making, civic, and professional and similar organizations",N/A,,,Click here
Happy Valley-Goose Bay,2019,RED APPLE STORES INC.,General merchandise stores,N/A,53.31148061,-60.37822237,Click here
Happy Valley-Goose Bay,2019,REMAX REALTY PROFESSIONALS LTD,Offices of real estate agents and brokers and activities related to real estate,N/A,53.31100121,-60.37825874,Click here
Happy Valley-Goose Bay,2019,RICHARD MICHELIN,"Sporting goods, hobby, book and music stores",N/A,53.29969398,-60.31677992,Click here
Happy Valley-Goose Bay,2019,RIDEOUT'S CONSTRUCTION,Construction,N/A,53.29750588,-60.28308675,Click here
Happy Valley-Goose Bay,2019,RNR PLUMBING ,Construction,N/A,53.3171077,-60.3890257,Click here
Happy Valley-Goose Bay,2019,ROBERTA BENEFIEL,Personal care services and other personal services,N/A,53.36157064,-60.41662343,Click here
Happy Valley-Goose Bay,2019,ROCK PROPERTIES LIMITED / RIFF'S LTD,General merchandise stores,N/A,53.29697196,-60.32850442,Click here
Happy Valley-Goose Bay,2019,RODGER'S RECYCLING,Miscellaneous merchant wholesalers,N/A,53.30086601,-60.33163334,Click here
Happy Valley-Goose Bay,2019,ROYAL BANK OF CANADA,Banking and other depository credit intermediation,N/A,53.2988841,-60.30047794,Click here
Happy Valley-Goose Bay,2019,ROYAL CANADIAN LEGION BRANCH 51,"Grant-making, civic, and professional and similar organizations",N/A,53.29907046,-60.32147785,Click here
Happy Valley-Goose Bay,2019,ROYAL CANADIAN MOUNTED POLICE,Other federal government services (except defence),N/A,53.31954311,-60.39868139,Click here
Happy Valley-Goose Bay,2019,RUNAT ENTERPRISES LTD. / HOMETOWN SPORTS,"Sporting goods, hobby, book and music stores",N/A,53.30336099,-60.37086643,Click here
Happy Valley-Goose Bay,2019,SAGA ENTERPRISES INC.,Construction,N/A,53.31050432,-60.37896175,Click here
Happy Valley-Goose Bay,2019,SALTWIRE NETWORK INC.,"Newspaper, periodical, book, directory, and software publishers, sound recording industries, and other information services",N/A,53.29629427,-60.32850641,Click here
Happy Valley-Goose Bay,2019,"SCHWALBE, MARTIN
(GLENDA SCHWALBE)",Unclassified,N/A,53.3134695,-60.38320419,Click here
Happy Valley-Goose Bay,2019,SECURITAS TRANS AVAITION SECURITY LTD.,Investigation and security services,N/A,53.31386773,-60.4127364,Click here
Happy Valley-Goose Bay,2019,SERCO CANADA INC.,Support activities for transportation,N/A,53.32430612,-60.40727432,Click here
Happy Valley-Goose Bay,2019,SERVICES NL / MOTOR REGISTRATION ,Provincial and territorial public administration,N/A,53.29741434,-60.32571495,Click here
Happy Valley-Goose Bay,2019,"SHOUSE, HANK",Crop and animal production,N/A,53.29405328,-60.36506214,Click here
Happy Valley-Goose Bay,2019,SKIPPER JOE'S,Food services and drinking places,N/A,53.29809876,-60.33206509,Click here
Happy Valley-Goose Bay,2019,SLIPPERS N' THINGS INC.,Miscellaneous store retailers,N/A,53.29731573,-60.30591806,Click here
Happy Valley-Goose Bay,2019,SNELGROVE'S WHOLESALER LIMITED,"Food, beverage and tobacco merchant wholesalers",N/A,53.31277577,-60.38171205,Click here
Happy Valley-Goose Bay,2019,SPINAL CORD INJURY NL,Ambulatory health care services,N/A,53.29559651,-60.30390697,Click here
Happy Valley-Goose Bay,2019,SPRUCED UP LABRADOR ,Health and personal care stores,N/A,53.319397,-60.3969175,Click here
Happy Valley-Goose Bay,2019,STANTEC CONSULTING LTD.,"Architectural, engineering and related services",N/A,53.30838417,-60.38444373,Click here
Happy Valley-Goose Bay,2019,STRENGHTS FITNESS / KATHY LYALL,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,53.30067649,-60.36144116,Click here
Happy Valley-Goose Bay,2019,"SUBWAY -FRANCHISE, CANADIAN ADVERTISING TRUST",Food services and drinking places,N/A,53.30844046,-60.37921409,Click here
Happy Valley-Goose Bay,2019,SUNSHINE & BEYOND TANNING,Personal care services and other personal services,N/A,53.30461699,-60.36141861,Click here
Happy Valley-Goose Bay,2019,SWEET TREATS BY DANI ,Bakeries and tortilla manufacturing,N/A,53.31162054,-60.336976,Click here
Happy Valley-Goose Bay,2019,SWITCH ELECTRICAL  INC.,Construction,N/A,53.3074959,-60.3839644,Click here
Happy Valley-Goose Bay,2019,TAKU PC REPAIR,Repair and maintenance (except automotive),N/A,53.29545363,-60.30161148,Click here
Happy Valley-Goose Bay,2019,TELUS ,Telecommunications,N/A,,,Click here
Happy Valley-Goose Bay,2019,TENDERS LOUNGE LIMITED,Food services and drinking places,N/A,53.30648038,-60.3822995,Click here
Happy Valley-Goose Bay,2019,TERRINGTON BUILDING LIMITED,Warehousing and storage,N/A,53.30917507,-60.33632603,Click here
Happy Valley-Goose Bay,2019,TERRINGTON CONSUMERS CO-OP,Food and beverage stores,N/A,53.30583139,-60.37152787,Click here
Happy Valley-Goose Bay,2019,TERRY'S TENT & SHOE REPAIR LIMITED,Repair and maintenance (except automotive),N/A,53.30198337,-60.36953783,Click here
Happy Valley-Goose Bay,2019,THE CARPET MAN LTD. ,Furniture and home furnishings stores,N/A,53.31298857,-60.38218806,Click here
Happy Valley-Goose Bay,2019,THE COOPERATORS,"Agencies, brokerages and other insurance related activities",N/A,53.30702414,-60.37515656,Click here
Happy Valley-Goose Bay,2019,THE HAMILTON RENTAL UNITS,Traveller accommodation,N/A,53.3016292,-60.36940626,Click here
Happy Valley-Goose Bay,2019,THE REPAIR SHOP,Automotive repair and maintenance,N/A,53.30031077,-60.32342062,Click here
Happy Valley-Goose Bay,2019,THE SAND BAR LTD.,Food services and drinking places,N/A,53.3048308,-60.3717108,Click here
Happy Valley-Goose Bay,2019,THE TIRE SHOP REPAIR,Automotive repair and maintenance,N/A,53.30964163,-60.38256693,Click here
Happy Valley-Goose Bay,2019,THEM DAYS INCORPORATED ,"Grant-making, civic, and professional and similar organizations",N/A,53.2990845,-60.30379709,Click here
Happy Valley-Goose Bay,2019,THRIFTY FASHIONS,Miscellaneous store retailers,N/A,53.29806023,-60.30147076,Click here
Happy Valley-Goose Bay,2019,TIM HORTONS CANADA INC,Food services and drinking places,N/A,53.29754347,-60.33778555,Click here
Happy Valley-Goose Bay,2019,TM AUTO LTD,Automotive repair and maintenance,N/A,53.29647954,-60.31072968,Click here
Happy Valley-Goose Bay,2019,TORNGAT FISH PRODUCERS COOPERATIVE,Food and beverage stores,N/A,53.29765803,-60.32342383,Click here
Happy Valley-Goose Bay,2019,TORNGAT REG. HOUSING ASSOC.,"Grant-making, civic, and professional and similar organizations",N/A,53.3208329,-60.38847711,Click here
